,0
3660,"Teacher: Did you father help your with your homework? 
Student: No, he did it all by himself."
3661,I get enough exercise just pushing my luck.
3662,"Did you hear about the new Chinese Cookbook being sold only at pet stores? 
""101 Ways to Wok Your Dog"""
3663,People make a resolution to lose weight.  I make a resolution to not take photos of myself. Problem solved.
3664,"Marriage is a three ring circus: an engagement ring, a wedding ring, and suffering"
3665,It's no accident that stressed spelled backwards is desserts.
3666,"When I was young I used to pray for a bike, then I realized that God doesn't work that way, so I stole a bike and prayed for forgiveness."
3667,I tried working in a muffler factory but that was exhausting.
3668,What is the thinnest book in the world? What Men Know About Women
3669,"I think that to counteract shoplifting, stores have rigged their scanners to automatically mark up the price that was on the shelf."
3670,Do you know what my favorite machine to work in the Gym is? The vending machine.
3671,The best time to start thinking about your retirement is before the boss does.
3672,"If you do not like the answer, you shouldn't have asked the question."
3673,The paperless office will become a reality about the same time as the paperless toilet.
3674,Frustration is not having anyone to blame but yourself.
3675,I stink. I haven't showered since last year. #happynewyears
3676,Snow blows. That's why they invented something to literalize that.
3677,My parents told me they didn't have children. Are you as confused as I am?
3678,Laugh at yourself. You'll never cease to be amused.
3679,Never throw dirt when you're at war; you'll lose your ground.
3680,"If you die in an elevator, be sure to press the UP button."
3681,"Give a man a fire, and he is warm for the rest of the day. Set a man on fire, and he is warm for the rest of his life."
3682,Take my advice; I don't use it anyway.
3683,"My friend came and asked me why I had two quarters in my ear. I said,"" I'm listening to 50 cent"""
3684,I am going to see if money really is happiness. I am now taking donations.
3685,"War determines who is left, not who is right."
3686,What is a Woman's favorite book? A checkbook.
3687,What are two things you can never have for Breakfast? Lunch and Dinner.
3688,"When a man steals your wife, there is no better revenge than letting him keep her."
3689,Why do rooms filled with married people always seem so empty? Because there's not a single person in there. #marriage
3690,What do short people like to drive? A mini-van #joke
3691,Why do barbers become good drivers? They know all the short cuts.
3692,"Things to do in an elevator: alone with another person, tap them on the shoulder and pretend it wasn't you"
3693,"I've got a friend who's fallen in love with two school bags, he's bisatchel."
3694,"I wasn't stealing, officer, in just wasn't shopping traditionally."
3695,RAP: Retards Attempting Poetry
3696,Slept like a log last night........ Woke up in the fireplace.
3697,"I went to the doctors the other day and I said, 'Have you got anything for wind?' So he gave me a kite."
3698,"Police arrested two kids yesterday,one was drinking battery acid, the other was eating fireworks. They charged one and let the other one off"
3699,"The funniest joke in the world isn't recorded. Every time someones tries to write it down, they die of laughter."
3700,Guilt: a blanket of your own regrets.
3701,"Dear kids, those presents were not from Santa, they were from your parents. Sorry to disappoint."
3702,"Hallmark Card: ""I'm so miserable without you, it's almost like you're still here."""
3703,"Best pickup line ever:
Does this rag smell like chloroform to you?"
3704,"62	
Hospitality: making your guests feel like they're at home, even if you wish they were.
19522523571"
3705,"Grandma opens a present with a pair of earrings and grandpa leans over and says,""what are those, fish hooks?"""
3706,I am afraid of Santa-- I must be claustrophobic
3707,"We never really grow up, we only learn how to act in public."
3708,So what happens if Big bird gets bankrupt and has a foreclosure? I mean.. He already lives on the street..
3709,Going to church doesn't make you a Christian any more than standing in a garage makes you a car.
3710,"Q: how many ADD kids does it take to screw in a lightbulb?
A: wanna go ride a bikes???"
3711,"My grandfather is hard of hearing. He needs to read lips. I don’t mind him reading lips, but he uses one of those yellow highlighters."
3712,I would never want to belong to any club that would have someone like me for member.
3713,"I have a large seashell collection, which I keep scattered on beaches all over the world."
3714,I went to a fight the other night and a hockey game broke out.
3715,"I bought a box of animal crackers and it said on it ""Do not eat if seal is broken."" So I opened up the box, and sure enough..."
3716,"I was coming back from Canada, driving through Customs, and the guy asked, ""Do you have any firearms with you?"" I said: ""What do you need?"""
3717,"animal behavior can warn you when something is coming. Like the night before that last earthquake hit, our  dog took the car and drove off"
3718,"China has a population of a billion people. That means if you’re a one in a million, there are still a thousand others exactly like you."
3719,"A guy shows up late for work. The boss yells ""You should have been here at 8:30!"" he replies: ""Why? What happened at 8:30?"""
3720,"Knock! Knock!
Who's there?
Ach.
Ach who?
Bless you."
3721,"Knock! Knock! 
Who's there?
Robin.
Robin Who?
Robin you so hand it over."
3722,"Quitters never win, winners never quit. But those who never win and never quit are idiots."
3723,In my house I'm the boss. My wife is just the decision maker.
3724,Income tax has made liars out of more Americans than golf.
3725,I'm really a timid person - I was beaten up by Quakers.
3726,I'd rather be a failure at something I love than a success at something I hate.
3727,"I don't believe in the afterlife, but I Brang a pair of clothes, just in case."
3728,"I don't know a lot about politics, but I can recognise a good party when I see one."
3729,"Good judgment comes from experience, and a lot of that comes from bad judgment."
3730,"Don't look now, but there's one too many in this room and I think it's you."
3731,Don't keep a man guessing too long - he's sure to find the answer somewhere else. #itstrueladies
3732,"Communism is like prohibition, it's a good idea but it won't work."
3733,Anything worth doing is worth doing slowly.
3734,A banker is a fellow who lends you his umbrella when the sun is shining and wants it back the minute it begins to rain.
3735,"Thank goodness for electricity. Without it, we'd all be watching tv by candlelight."
